151,2,2,0.06815507306706296,100.0
295,2,3,0.06703102035934207,100.0
164,2,4,0.06572727169328019,100.0
66,2,5,0.06717848051107246,100.0
66,2,6,0.0658134175526377,100.0
35,2,7,0.06816126851690613,100.0
111,2,8,0.06931466770601705,100.0
45,2,9,0.0697211555533454,100.0
49,2,10,0.06623100800537093,100.0
38,2,11,0.06978879258751126,100.0
74,2,12,0.06693824492779851,100.0
71,2,13,0.06836617722129366,100.0
129,2,14,0.06644259685692686,100.0
55,2,15,0.06863420857634608,100.0
94,2,16,0.06805647720903232,100.0
77,2,17,0.06849004522903365,100.0
66,2,18,0.06784438565036514,100.0
44,2,19,0.0673740833838308,100.0
34,2,20,0.0638826755047403,100.0
76,3,2,0.0674897357027986,100.0
86,3,3,0.06729854639434502,100.0
42,3,4,0.06898405206875435,100.0
40,3,5,0.06644566712390364,100.0
38,3,6,0.06650739135226041,100.0
40,3,7,0.06950315937647134,100.0
52,3,8,0.067471621200421,100.0
58,3,9,0.06767713408806152,100.0
59,3,10,0.06498527423300245,100.0
38,3,11,0.06712000151687382,100.0
44,3,12,0.06870392681837749,100.0
46,3,13,0.0680628248122352,100.0
42,3,14,0.06903256625973983,100.0
50,3,15,0.06845366878973264,100.0
22,3,16,0.06455182061575866,100.0
36,3,17,0.06885203787352986,100.0
50,3,18,0.06745592703224779,100.0
37,3,19,0.05927881887392969,100.0
24,3,20,0.06520146934480586,100.0
251,4,2,0.0667846786046987,100.0
51,4,3,0.06560720462132445,100.0
47,4,4,0.06724758568792696,100.0
38,4,5,0.06662641373801653,100.0
35,4,6,0.06754742955097472,100.0
34,4,7,0.06989008401311819,100.0
34,4,8,0.0658424881447558,100.0
36,4,9,0.06929311457657777,100.0
43,4,10,0.06684749899456648,100.0
45,4,11,0.06711046888197808,100.0
43,4,12,0.067003370311547,100.0
25,4,13,0.06955357463763405,100.0
28,4,14,0.0695070875001717,100.0
23,4,15,0.06969513953182929,100.0
27,4,16,0.06915390781224945,100.0
57,4,17,0.06579096122219523,100.0
29,4,18,0.06986872044686263,100.0
15,4,19,0.06948247581754713,100.0
137,4,20,0.06396983017751089,100.0
107,5,2,0.0662724345738768,100.0
37,5,3,0.06809216478399634,100.0
77,5,4,0.06951947616960999,100.0
77,5,5,0.06869918971898836,100.0
33,5,6,0.066452148370476,100.0
27,5,7,0.06519579072582954,100.0
41,5,8,0.06773780140210647,100.0
43,5,9,0.06912951885574341,100.0
35,5,10,0.06575762001379906,100.0
49,5,11,0.0667103264909382,100.0
25,5,12,0.06650182752529508,100.0
38,5,13,0.06907577966705551,100.0
31,5,14,0.06830595045248486,100.0
23,5,15,0.06712692696307479,100.0
34,5,16,0.06939723117964348,100.0
22,5,17,0.06280855495072153,100.0
19,5,18,0.06551732820054951,100.0
29,5,19,0.06418320285439662,100.0
26,5,20,0.06632428168042098,100.0
252,6,2,0.06972648288527539,100.0
61,6,3,0.06855439291421955,100.0
