1504,0.009999841156231808,100.0
743,0.019985957081228474,100.0
485,0.02994401554351609,100.0
355,0.039920898973368354,100.0
277,0.049938143968270184,100.0
226,0.05984391351650326,100.0
190,0.06971954124061917,100.0
163,0.07971683249643643,100.0
142,0.08987477403371909,100.0
126,0.09966106147895654,100.0
113,0.1094308130239377,100.0
102,0.11939401961851995,100.0
93,0.12904301354373265,100.0
85,0.13903858089151247,100.0
78,0.1491313439366785,100.0
72,0.15898313624736526,100.0
67,0.16819221313166077,100.0
62,0.1784574101404321,100.0
57,0.1899358575843707,95.83333333333334
54,0.19749551285447156,95.83333333333334
50,0.2084776816248271,95.83333333333334
47,0.217418438548321,95.83333333333334
44,0.22711052896650577,95.83333333333334
41,0.2375655982176245,95.83333333333334
38,0.24892617549377583,95.83333333333334
36,0.25702798728615495,95.83333333333334
34,0.2656195970946327,95.83333333333334
31,0.2794600553205735,95.83333333333334
29,0.28939349034851924,95.83333333333334
27,0.2999610155420935,95.83333333333334
26,0.3055154637869457,95.83333333333334
24,0.3170887421931841,95.83333333333334
22,0.32940839308177094,95.83333333333334
21,0.3358575405642006,95.83333333333334
19,0.34935787885722847,95.83333333333334
18,0.35643316271409403,95.83333333333334
17,0.3637183197312053,91.66666666666666
15,0.3789314026965223,79.16666666666666
14,0.38683869703350454,79.16666666666666
13,0.3950256232005286,79.16666666666666
12,0.40336775861895435,79.16666666666666
11,0.41194019063697934,79.16666666666666
9,0.4297030944538221,75.0
8,0.4389092070246544,75.0
7,0.4482829403398359,75.0
6,0.45782245919569325,75.0
5,0.4675549813591886,75.0
4,0.47745788871922945,75.0
3,0.48753822385794054,66.66666666666666
2,0.49774085778328614,66.66666666666666
1,0.5081389283859215,66.66666666666666
