9999,0.0014561445196604515,100.0
7332,0.001999890277687142,100.0
4933,0.00299943543489188,100.0
3722,0.003999171008521466,100.0
2990,0.004998547579251462,100.0
2498,0.005999697460847814,100.0
2145,0.00699978430430031,100.0
1879,0.007999441000229061,100.0
1671,0.008999861844802236,100.0
1504,0.009999795816072077,100.0
1367,0.010998561750282155,100.0
1253,0.011991821653853766,100.0
1155,0.01299787732356945,100.0
1072,0.01398887719048376,100.0
999,0.014991526976151845,100.0
935,0.015994380696151226,100.0
879,0.01698643950691529,100.0
829,0.017980114418609465,100.0
784,0.018977638194140962,100.0
743,0.019985930999107768,100.0
706,0.020991118493019562,100.0
673,0.021975580248319047,100.0
642,0.02298737133561863,100.0
614,0.02398264304724869,100.0
588,0.024987131413192604,100.0
564,0.0259907436869557,100.0
542,0.026983911863627627,100.0
522,0.027953494409017135,100.0
502,0.028995833358621895,100.0
485,0.02994388610689727,100.0
468,0.030956055815474396,100.0
452,0.03197233996532853,100.0
437,0.03298845253133162,100.0
423,0.03399573338675897,100.0
410,0.034988658622786925,100.0
398,0.035957604664511124,100.0
386,0.03698194963090589,100.0
375,0.03797350496978927,100.0
365,0.03892311836188296,100.0
355,0.03992137144906581,100.0
345,0.04097197693524691,100.0
336,0.04196770471814466,100.0
328,0.042893632487790365,100.0
319,0.04398635059968701,100.0
312,0.04487659158279254,100.0
304,0.04593958542308281,100.0
297,0.046911989172198305,100.0
290,0.04792798570146309,100.0
283,0.04899039004482101,100.0
277,0.049938712132947434,100.0
271,0.050926594085621786,100.0
265,0.05195438176772653,100.0
260,0.05284493465253755,100.0
254,0.05395467669322862,100.0
249,0.054916254718548975,100.0
244,0.05591483333841754,100.0
239,0.05695216984600328,100.0
235,0.05781091896614067,100.0
230,0.05892198392300518,100.0
226,0.059843014777195794,100.0
222,0.06079550470885343,100.0
218,0.06177783627566569,100.0
214,0.0627965639716882,100.0
210,0.06384974236327212,100.0
206,0.06494082490160495,100.0
203,0.06578320562026237,100.0
199,0.06694309960418243,100.0
196,0.06784444097048539,100.0
193,0.06876824254162317,100.0
190,0.06971890035484613,100.0
187,0.07069729740362973,100.0
184,0.07170909677101608,100.0
181,0.07274798303096132,100.0
178,0.07382030428598474,100.0
175,0.07492474080149948,100.0
173,0.075679700823085,100.0
170,0.07684756491989536,100.0
168,0.07764342574528542,100.0
165,0.07887223965680284,100.0
163,0.07971612385690453,100.0
161,0.0805834278469262,100.0
158,0.0819097462772439,100.0
156,0.08282244812015352,100.0
154,0.08375783567736042,100.0
152,0.08471744667734132,100.0
150,0.08569768683835866,100.0
148,0.0867020563672893,100.0
146,0.08773417559815183,100.0
144,0.08879047960849717,100.0
142,0.08987357527214149,100.0
140,0.09098204116347558,100.0
139,0.09155383014678503,100.0
137,0.09270722262870096,100.0
135,0.09389500020605615,100.0
134,0.09450077792575684,100.0
132,0.09573882207427216,100.0
131,0.09636904461630126,100.0
129,0.09765949526337286,100.0
127,0.09898212508385629,100.0
126,0.09966320690215491,100.0
125,0.10034133707173166,100.0
123,0.10174976990556268,100.0
122,0.10246858159685487,100.0
120,0.1039325890129837,100.0
119,0.10468677294232853,100.0
118,0.1054431269880877,100.0
116,0.10699979901283369,100.0
115,0.10779721530712807,100.0
114,0.10860193332293745,100.0
113,0.10942712267876142,100.0
112,0.11026134771557367,100.0
110,0.11197658104651612,100.0
109,0.11284985741864065,100.0
108,0.113736419448425,100.0
107,0.1146417815042164,100.0
106,0.11556263646603826,100.0
105,0.11649708264029371,100.0
104,0.11744907188513339,100.0
103,0.11841092714458604,100.0
102,0.11939788614270216,100.0
101,0.12039718294946702,100.0
100,0.12141337976014445,100.0
99,0.12244091022408249,100.0
98,0.12349635426237333,100.0
97,0.12456907815938767,100.0
96,0.12565517269675425,100.0
95,0.12676483129023938,100.0
94,0.12789344631037655,100.0
94,0.1278946834713898,100.0
93,0.12904488008397746,100.0
92,0.1302095972797103,100.0
91,0.1314046756218558,100.0
90,0.1326199949930304,100.0
89,0.1338573911309435,100.0
89,0.13385546648994218,100.0
88,0.13511910815500844,100.0
87,0.13640659452136739,100.0
86,0.1377041493478754,100.0
86,0.13771007070717683,100.0
85,0.13904514617947322,100.0
84,0.14040252229362754,100.0
83,0.14178044991683994,100.0
83,0.1417894466189381,100.0
82,0.14320174752702272,100.0
81,0.14464113140344742,100.0
81,0.14464495373971675,100.0
80,0.1460975440976677,100.0
79,0.1475966773125986,100.0
79,0.147610041484883,100.0
78,0.14913220918551268,100.0
77,0.1506979309000896,100.0
77,0.15068992452620483,100.0
76,0.15228332861852784,100.0
75,0.1539077660096534,100.0
75,0.15390889045177514,100.0
74,0.15556373108588578,100.0
74,0.1555623331212055,100.0
73,0.15725459735273503,100.0
72,0.15898189946827068,100.0
72,0.15898208804826416,100.0
71,0.16074511364027078,100.0
71,0.1607451128325194,100.0
70,0.16255066590686817,100.0
70,0.16255509316291525,100.0
69,0.1643885065886232,100.0
69,0.1643903555460401,100.0
68,0.16626775445818692,100.0
68,0.16628248645928445,100.0
67,0.16819878614381403,100.0
67,0.16819006708547815,100.0
66,0.1701644503881238,100.0
66,0.17014960663595946,100.0
