112,2,2,0.17872825898887518,100.0
211,2,3,0.17977227576591295,83.33333333333334
134,2,4,0.17972669255622897,87.5
47,2,5,0.17318891520154522,100.0
48,2,6,0.17564258953366396,100.0
17,2,7,0.17683847671671474,100.0
82,2,8,0.1773771332967702,100.0
23,2,9,0.1793543606288463,100.0
33,2,10,0.16939147477359487,91.66666666666666
23,2,11,0.17839961684837008,91.66666666666666
41,2,12,0.1770974111934455,91.66666666666666
42,2,13,0.1784848035539333,100.0
96,2,14,0.17941832157354248,91.66666666666666
36,2,15,0.17470905677636242,100.0
67,2,16,0.17579936263891066,83.33333333333334
33,2,17,0.17618351656078493,100.0
41,2,18,0.17827813248749852,91.66666666666666
30,2,19,0.16911287158452032,91.66666666666666
24,2,20,0.16062706935615828,100.0
55,3,2,0.17369344219429733,100.0
63,3,3,0.17526349631276533,100.0
28,3,4,0.16913496450594606,100.0
26,3,5,0.17425191073650997,91.66666666666666
23,3,6,0.16950615654222567,100.0
23,3,7,0.1706359888735284,100.0
31,3,8,0.17971222880888996,100.0
35,3,9,0.17562650507865063,100.0
38,3,10,0.17965062379959987,100.0
25,3,11,0.17634504373940468,100.0
26,3,12,0.17649371873629605,100.0
27,3,13,0.17872175834329232,91.66666666666666
24,3,14,0.17619549444600974,100.0
34,3,15,0.16855031010974925,100.0
12,3,16,0.16936589801922944,100.0
20,3,17,0.17254599356111192,100.0
30,3,18,0.17887734395663593,91.66666666666666
16,3,19,0.1768017653314657,100.0
11,3,20,0.16603545527183738,100.0
210,4,2,0.17702487028462954,91.66666666666666
34,4,3,0.17395932413461102,100.0
30,4,4,0.1762974287476631,100.0
21,4,5,0.16958194427517204,100.0
23,4,6,0.16695181437915266,95.83333333333334
17,4,7,0.17917541684988386,100.0
22,4,8,0.16526351564090802,100.0
22,4,9,0.1765386897598862,91.66666666666666
22,4,10,0.1744383926221417,100.0
28,4,11,0.1739001770044251,91.66666666666666
30,4,12,0.17951540594761722,100.0
13,4,13,0.16556835900046302,100.0
15,4,14,0.17454699869892834,100.0
14,4,15,0.16348116186339318,100.0
13,4,16,0.16994283549944703,100.0
37,4,17,0.1764534486981926,91.66666666666666
18,4,18,0.1779734058346799,87.5
6,4,19,0.1720209089893373,100.0
116,4,20,0.17571434567760671,100.0
83,5,2,0.17934743522944555,91.66666666666666
20,5,3,0.16998654806395608,100.0
45,5,4,0.17993005013262964,91.66666666666666
51,5,5,0.17910416979437627,95.83333333333334
19,5,6,0.1691435316712874,100.0
16,5,7,0.1662656441261168,100.0
27,5,8,0.1717897326994167,100.0
25,5,9,0.1764458997870534,91.66666666666666
19,5,10,0.17093866930700508,91.66666666666666
27,5,11,0.175827717088271,100.0
11,5,12,0.1790016001037912,100.0
22,5,13,0.1776909190806173,100.0
17,5,14,0.1720506638127709,100.0
11,5,15,0.16835542229582326,91.66666666666666
24,5,16,0.16524071955980268,100.0
11,5,17,0.1772466142810292,100.0
10,5,18,0.1599004671338275,100.0
19,5,19,0.15566618054975911,100.0
13,5,20,0.16143870024499757,100.0
