269,2,1,0.1799695344434224,100.0
112,2,2,0.17847432200047347,100.0
211,2,3,0.17980855273329782,100.0
133,2,4,0.17879072250727263,87.5
47,2,5,0.17301890946661647,100.0
49,2,6,0.17395876769832444,100.0
17,2,7,0.1766659919996748,100.0
81,2,8,0.17952790001157182,100.0
24,2,9,0.1737631010238005,100.0
33,2,10,0.16992923476030386,91.66666666666666
23,2,11,0.17919606768969287,100.0
41,2,12,0.1773089540501315,91.66666666666666
41,2,13,0.17854078701442944,100.0
97,2,14,0.17485129914384406,95.83333333333334
36,2,15,0.17069292978123074,100.0
66,2,16,0.1797523519138894,100.0
33,2,17,0.17469220252178558,100.0
42,2,18,0.17666366134709977,91.66666666666666
30,2,19,0.17028749908236673,100.0
23,2,20,0.17673071906160776,100.0
